Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-04-04 07:15:51,23,23,0,35.2,Smooth,"29.2°C, Clear"
2026-04-04 08:00:47,23,23,0,35.2,Smooth,"30.1°C, Clear"
2026-04-04 08:57:06,23,23,0,35.2,Smooth,"30.5°C, Clear"
2026-04-04 09:32:16,23,23,0,35.2,Smooth,"31.0°C, Clear"
2026-04-04 10:04:37,23,23,0,35.2,Smooth,"31.5°C, Clear"
2026-04-04 10:51:27,23,23,0,35.2,Smooth,"31.8°C, Clear"
2026-04-04 11:20:27,23,23,0,35.2,Smooth,"31.9°C, Clear"
2026-04-04 11:49:28,23,23,0,35.2,Smooth,"31.9°C, Clear"
2026-04-04 12:30:40,23,23,0,35.2,Smooth,"31.3°C, Clear"
2026-04-04 13:38:25,23,23,0,35.2,Smooth,"30.0°C, Clear"
2026-04-04 14:18:36,23,23,0,35.2,Smooth,"29.1°C, Rainy"
2026-04-04 14:56:23,23,23,0,35.2,Smooth,"28.6°C, Rainy"
2026-04-04 15:24:29,23,23,0,35.2,Smooth,"28.2°C, Rainy"
2026-04-04 15:51:55,23,23,0,35.2,Smooth,"27.7°C, Rainy"
2026-04-04 16:22:50,23,23,0,35.2,Smooth,"27.2°C, Clear"
2026-04-04 16:59:25,23,23,0,35.2,Smooth,"26.8°C, Clear"
2026-04-04 17:31:20,23,23,0,35.2,Smooth,"26.3°C, Clear"
2026-04-04 18:00:15,23,23,0,35.2,Smooth,"26.1°C, Clear"
2026-04-04 18:47:58,23,23,0,35.2,Smooth,"25.8°C, Clear"
2026-04-04 19:23:12,23,23,0,35.2,Smooth,"25.6°C, Clear"
2026-04-04 19:50:46,23,23,0,35.2,Smooth,"25.4°C, Clear"
2026-04-04 20:18:07,23,23,0,35.2,Smooth,"25.3°C, Clear"
2026-04-04 20:54:00,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-04-04 21:21:21,23,23,0,35.2,Smooth,"25.0°C, Clear"
2026-04-04 21:51:49,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-04-04 22:17:59,23,23,0,35.2,Smooth,"25.0°C, Clear"
