Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-04-05 16:02:09,11,11,0,50.2,Smooth,"27.3°C, Clear"
2026-04-05 16:51:59,11,11,0,50.2,Smooth,"26.7°C, Clear"
2026-04-05 17:21:34,11,11,0,50.2,Smooth,"26.4°C, Clear"
2026-04-05 17:53:45,11,11,0,50.2,Smooth,"26.2°C, Clear"
2026-04-05 18:27:26,11,11,0,50.2,Smooth,"26.0°C, Clear"
2026-04-05 19:09:02,11,11,0,50.2,Smooth,"25.8°C, Clear"
2026-04-05 19:47:22,11,11,0,50.2,Smooth,"25.6°C, Clear"
2026-04-05 20:20:25,11,11,0,50.2,Smooth,"25.4°C, Clear"
2026-04-05 20:55:28,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-05 21:22:37,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-05 21:52:43,11,11,0,50.2,Smooth,"25.4°C, Clear"
2026-04-05 22:19:23,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-05 22:56:08,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-05 23:25:39,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-05 23:55:17,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-06 01:22:13,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-06 04:20:47,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-06 06:13:42,11,11,0,50.2,Smooth,"27.4°C, Clear"
2026-04-06 08:02:03,11,11,0,50.2,Smooth,"29.9°C, Clear"
2026-04-06 09:22:56,11,11,0,50.2,Smooth,"30.7°C, Clear"
2026-04-06 10:35:18,11,11,0,50.2,Smooth,"31.3°C, Clear"
2026-04-06 11:31:40,11,11,0,50.2,Smooth,"31.0°C, Clear"
2026-04-06 12:35:18,11,11,0,50.2,Smooth,"30.0°C, Clear"
2026-04-06 13:56:12,11,11,0,50.2,Smooth,"29.1°C, Rainy"
2026-04-06 14:40:53,11,11,0,50.2,Smooth,"28.7°C, Rainy"
